Plot ID,Year,Biomass,Shadow,,,,
9003400901,1999,7.82490949,8.228911868,1,0.25,0.35,105.13
9003400902,1990,4.509556286,4.696253761,1,0.125,0,122.75
9003400902,1999,9.071122361,9.288307176,1,0.125,0,128.11
9003401001,1990,2.566607366,3.326318302,0.2,0.25,0.32,103.8
9003401002,1990,3.54534727,3.916987986,0.8,0.25,0.32,101.8
9003401101,1990,3.052780497,3.750810301,0.4,0.25,0.48,68.6
9003401101,1999,6.414831249,7.49051193,0.56,0.25,0.49,72.56
9003401102,1990,2.094641828,2.620440131,0.6,0.25,0.48,62.6
9003401102,1999,2.929435766,3.636003939,0.5,0.25,0.5,74.67
9003401201,1990,5.475733044,5.732577212,0.8,0.25,0.32,84.6
9003401201,1999,7.790258497,8.414743356,0.78,0.25,0.35,94.11
9003401202,1990,6.100671109,6.682092176,0.4,0.25,0.48,106.4
9003401202,1999,9.849948807,10.71102139,0.56,0.25,0.49,106.22
9003401301,1990,3.160184549,3.467363245,1,0.125,0,84.8
9003401301,1999,5.831479357,6.389949192,1,0.125,0,94.11
9003401302,1990,5.121063327,4.981409842,0.8,0.25,0.32,83.2
9003401302,1999,10.00843649,9.871989958,0.89,0.25,0.2,92.33
9003401402,1990,10.2338931,9.476048753,1,0.125,0,84
9003401402,1999,3.369455098,3.233276894,1,0.125,0,93.5
9003401501,1990,5.395117094,5.698748543,0.8,0.25,0.32,116.5
9003401501,1999,12.29598364,13.02127323,0.56,0.25,0.49,129
9003401502,1990,2.903615049,3.119174248,1,0.125,0,53.75
9003401502,1999,12.87971182,11.85425952,1,0.125,0,66.88
9003401601,1990,4.25427284,4.884095868,0.4,0.25,0.48,64.6
9003401602,1990,2.745354628,3.332651752,0.4,0.25,0.48,60.8
9003401701,1990,2.100022779,2.452754482,1,0.125,0,67.6
9003401701,1999,4.911704744,5.427666796,1,0.125,0,81.25
9003401702,1990,7.527666258,7.162630188,1,0.125,0,112.75
9003401702,1999,11.94391445,11.08353888,1,0.125,0,127.83
9003402001,1990,1.967929444,2.469342091,0.6,0.25,0.48,62.8
9003402002,1990,3.050105486,3.371356174,1,0.125,0,61.4
9003402101,1990,2.27304395,2.829092149,0.6,0.25,0.48,57
9003402101,1999,5.375691318,6.130629568,0.75,0.25,0.38,67.5
9003402102,1990,2.43742653,3.216086099,0.2,0.25,0.32,56.8
9003402102,1999,5.320846726,6.778903495,0.22,0.25,0.35,66.78
9003402201,1990,0.353463853,0.512758187,0,0.125,0,39
9003402201,1999,0.388522987,0.554176944,0,0.125,0,48
9003402202,1990,2.526600567,2.520612883,0.4,0.25,0.48,34.8
9003402202,1999,4.164541461,4.134386198,0.5,0.25,0.5,43.17
9003402301,1990,5.276173852,5.418568743,0.8,0.25,0.32,94.2
9003402301,1999,10.94691783,11.00135482,0.89,0.25,0.2,104.11
9003402302,1990,4.324290603,4.549880676,0.8,0.25,0.32,91.8
9003402302,1999,9.24433639,9.468508931,1,0.125,0,110.44
9003402401,1990,1.844964382,2.649694642,0,0.125,0,24.2
9003402401,1999,4.595811432,6.085591696,0,0.125,0,32.13
9003402501,1990,2.561005028,2.906098868,1,0.125,0,196.8
9003402501,1999,4.446121572,4.993724886,1,0.125,0,217.25
9003402502,1990,4.703240537,4.930390378,1,0.25,0.32,127.25
9003402502,1999,10.08206704,10.25144409,1,0.25,0.2,130.13
9003402701,1990,2.322614728,2.677491454,1,0.125,0,57.2
9003402701,1999,6.060652148,6.588548113,1,0.125,0,67.67
9003402702,1990,2.368879456,2.851962944,0.8,0.25,0.32,61.4
9003402702,1999,3.955000227,4.65508633,0.88,0.25,0.22,70.63
9003402901,1990,1.991330341,2.67965287,0.2,0.25,0.32,52
9003402902,1990,2.016260883,2.846936395,0,0.125,0,53.6
9003403002,1990,2.911375152,3.242877601,1,0.125,0,172
9003403002,1999,5.723418002,6.292584952,1,0.125,0,170.67
9003403101,1990,3.622815139,3.882154007,1,0.125,0,77.4
9003403101,1999,3.827450065,4.179172742,1,0.125,0,84.5
9003403102,1990,4.492804123,4.659358896,1,0.125,0,69.4
9003403102,1999,9.462516901,9.617797413,1,0.125,0,83.78
9003403201,1990,1.544604763,2.20454353,0.2,0.25,0.32,32
9003403201,1999,2.338446514,3.205480082,0.17,0.25,0.28,41
9003403202,1990,1.766247435,2.556753765,0,0.125,0,29.6
9003403202,1999,2.117896107,2.965010014,0,0.125,0,38.6
9003403301,1990,1.760112199,1.946782136,0.75,0.25,0.38,58.25
9003403302,1990,4.33978857,4.506049175,1,0.125,0,53.8
9003403401,1990,3.915744431,4.588384035,0.4,0.25,0.48,56.6
9003403402,1990,3.088606024,3.517226604,0.8,0.25,0.32,49.6
9003403501,1990,1.235499855,1.64453579,0.33,0.25,0.44,54.67
9003403501,1999,1.686658321,2.125626722,0.33,0.25,0.44,63.67
9003403502,1990,3.258960002,3.511446074,1,0.125,0,67.8
9003403502,1999,4.55133606,4.828502245,1,0.125,0,72.67
9003403602,1990,8.217853445,7.780041109,1,0.125,0,99.8
9003403602,1999,14.36260102,13.58701124,0.89,0.25,0.2,106.67
9003403701,1990,1.607413252,2.369565109,0,0.125,0,30.2
9003403701,1999,3.177788453,4.283222291,0,0.125,0,38.83
9003403702,1990,1.716025806,2.496535717,0,0.125,0,34
9003403702,1999,3.795586335,5.094255851,0,0.125,0,40.57
9003403801,1990,1.891321956,2.171669904,1,0.125,0,140.75
9003403801,1999,2.032207204,2.309849715,1,0.125,0,149.75
9003403802,1990,2.565684727,3.273640076,0.2,0.25,0.32,58.2
9003403802,1999,5.615160374,6.939099588,0.13,0.25,0.22,72.25
9003403901,1990,3.815421459,4.033050985,1,0.125,0,63.4
9003403901,1999,9.029816033,9.22884311,1,0.125,0,68.67
9003403902,1990,3.470911406,4.066075407,0.4,0.25,0.48,58.2
9003403902,1999,6.759564145,7.576616702,0.5,0.25,0.5,65
9003404001,1990,2.235071268,2.743540298,0.5,0.25,0.5,62.5
9003404001,1999,2.611504773,3.122190177,0.5,0.25,0.5,70
9003404002,1990,0.783323666,0.926493373,1,0.125,0,68.5
9003404002,1999,0.871683164,1.015413011,1,0.125,0,77.5
9003404101,1990,2.508476607,3.390054933,0,0.125,0,57
9003404101,1999,5.242208135,6.641125808,0.22,0.25,0.35,65.13
9003404102,1990,0.549498914,0.619321009,1,0.125,0,164
9003404102,1999,0.561114187,0.630530212,1,0.125,0,173
9003404201,1990,2.118548324,2.002828149,0.5,0.25,0.5,103
9003404202,1990,3.644277444,3.906331704,1,0.125,0,107.4
9003404301,1990,5.369296298,5.321204504,0.8,0.25,0.32,55.8
9003404302,1990,3.057954293,3.942522851,0,0.125,0,64.8
9003404302,1999,9.096688932,10.3967616,0.22,0.25,0.35,69.22
9003404401,1990,2.566010127,3.0094447,0.8,0.25,0.32,70.8
9003404401,1999,5.047715452,5.759921635,0.89,0.25,0.2,77.22
9003404402,1990,2.7328642,3.535422709,0.2,0.25,0.32,64.8
9003404402,1999,4.892893695,6.103285145,0.44,0.25,0.49,70.44
9003404601,1990,5.454436787,6.054024973,0.4,0.25,0.48,62.2
9003404601,1999,6.46246894,6.904014281,0.86,0.25,0.24,70
9003404602,1990,4.646103315,5.581730499,0,0.125,0,51.2
9003404602,1999,8.311674787,9.601662194,0,0.125,0,60.71
9003404701,1990,3.236721121,3.519739878,1,0.125,0,158
9003404701,1999,8.030477274,8.359652387,1,0.125,0,169.22
9003404702,1990,4.051467113,4.240747958,1,0.125,0,191
9003404702,1999,8.583248216,8.842502612,1,0.125,0,177.67
9003404901,1990,3.363921476,4.115989031,0.4,0.25,0.48,58.6
9003404901,1999,5.999294887,7.198620274,0.38,0.25,0.47,63.88
9003404902,1990,3.316360756,3.590111554,0.75,0.25,0.38,88
9003404902,1999,2.682201944,2.907908426,0.67,0.25,0.44,97
9003405001,1990,1.421728955,1.520932968,1,0.125,0,44.5
9003405001,1999,2.246199872,2.237517686,1,0.125,0,53.5
9003405101,1990,1.576899703,1.969703196,0.75,0.25,0.38,60
9003405102,1990,2.784927006,3.246546981,0.8,0.25,0.32,62
9003405301,1990,2.126041202,2.823160822,0.2,0.25,0.32,58.8
9003405301,1999,3.376687062,4.433968473,0.25,0.25,0.38,65.5
9003405302,1990,2.493920788,3.02970169,0.6,0.25,0.48,76.75
9003405302,1999,5.394459928,6.286150971,0.67,0.25,0.44,97.22
9003405401,1990,2.152754651,2.616167565,0.8,0.25,0.32,58.6
9003405401,1999,4.326723552,5.281343976,0.67,0.25,0.44,64.67
9003405402,1990,5.327777635,5.377652641,1,0.125,0,89.2
9003405402,1999,7.761678977,7.960192598,1,0.125,0,86.75
9003405501,1990,3.275194991,3.583778103,1,0.125,0,92.8
9003405501,1999,6.742289624,7.111409662,1,0.125,0,113
9003405502,1990,2.802596223,3.097258498,1,0.125,0,133
9003405502,1999,5.718268486,6.239906727,1,0.125,0,138.56
9003405601,1990,8.373302716,7.976277553,0.8,0.25,0.32,56.4
9003405601,1999,20.47789925,18.29924942,0.88,0.25,0.22,64.5
9003405701,1990,3.155756958,3.464246785,1,0.125,0,170.5
9003405701,1999,6.068799601,6.502041218,1,0.125,0,151.63
9003405702,1990,4.337927699,4.688311814,0.8,0.25,0.32,74
9003405702,1999,11.61084867,11.22639338,1,0.125,0,93.5
9003405801,1990,6.089597776,6.194466731,0.8,0.25,0.32,53.6
9003405801,1999,14.71174558,14.49897788,0.78,0.25,0.35,60.78
9003405802,1990,5.984558682,6.004815065,0.8,0.25,0.32,44.6
9003405901,1990,1.994282264,2.82240684,0,0.125,0,55.2
9003405901,1999,2.321672055,3.194421676,0,0.125,0,64.2
9003405902,1990,5.14686358,4.927374449,0.8,0.25,0.32,52.6
9003405902,1999,12.14259813,11.64128468,0.89,0.25,0.2,59.11
9003500101,1990,3.985604368,4.224009553,1,0.25,0.32,163.75
9003500101,1999,7.517391702,7.928424813,1,0.25,0.2,204.5
9003500102,1990,3.253013316,3.614540578,1,0.25,0.32,189
9003500102,1999,6.480614931,7.061144179,1,0.25,0.2,215.75
9003500201,1990,9.948697537,9.044821179,1,0.25,0.48,130
9003500201,1999,18.67894897,17.10016634,1,0.25,0.44,139.38
9003500202,1990,4.689287754,4.731942253,0.8,0.375,0.64,120
9003500202,1999,11.09531915,10.66352051,0.88,0.375,0.41,126.13
9003500301,1990,4.132184753,4.371186885,1,0.125,0,172
9003500301,1999,10.34091578,10.40410036,1,0.125,0,195.17
9003500302,1990,14.40587902,12.1635933,0.8,0.25,0.32,155
9003500302,1999,33.42061692,27.40388652,0.73,0.25,0.4,161.86
9003500401,1990,3.890317804,4.189376635,1,0.25,0.32,124.5
9003500401,1999,7.663908717,7.970346226,1,0.25,0.22,145.14
9003500402,1990,2.44559905,2.799837638,1,0.125,0,183
9003500402,1999,4.461840221,5.098025762,1,0.125,0,169.83
9003500501,1990,4.529388648,4.725206678,1,0.125,0,104.8
9003500501,1999,10.07350585,10.14985755,1,0.125,0,115.67
9003500502,1990,6.993189757,6.720193412,1,0.125,0,164.75
9003500502,1999,11.6585073,11.08323729,1,0.125,0,173.29
9003500601,1990,5.506281421,6.181146378,0.4,0.25,0.48,72.4
9003500601,1999,9.225693589,10.47346672,0.33,0.25,0.44,78.33
9003500602,1990,2.43755635,2.780183835,1,0.125,0,73.6
9003500602,1999,5.968042987,6.378337865,1,0.125,0,77.38
9003500701,1990,3.884948606,4.158413098,1,0.125,0,162
9003500701,1999,8.98001842,8.993952511,1,0.125,0,205.57
9003500702,1990,7.436847138,7.245467703,1,0.125,0,165.2
9003500702,1999,14.30879654,13.82934113,1,0.125,0,174.44
9003500801,1990,4.740326118,4.853986844,1,0.125,0,79.2
9003500801,1999,9.485155196,9.63207281,1,0.125,0,80.33
9003500901,1990,1.227139632,1.44146324,1,0.125,0,158
9003500901,1999,0.391661833,0.463246686,1,0.125,0,183
9003500902,1990,0.28912259,0.434746158,0,0.125,0,31
9003500902,1999,0.537800635,0.723822947,0,0.125,0,40
9003501001,1990,5.797648102,6.707325448,0,0.125,0,56.6
9003501001,1999,10.12099244,11.58765141,0,0.125,0,66
9003501002,1990,3.18955745,3.938501612,0.2,0.25,0.32,53.6
9003501002,1999,8.048011652,9.60960414,0.11,0.25,0.2,61.11
9003501101,1990,9.600458279,10.26275382,0,0.125,0,69.2
9003501101,1999,14.11999522,14.99690775,0,0.125,0,70.43
9003501102,1990,3.146864995,3.506419525,0.8,0.25,0.32,58
9003501102,1999,9.75638669,10.00609827,0.89,0.25,0.2,64.11
9003501201,1990,5.840593674,4.720230396,0,0.125,0,48.2
9003501201,1999,10.8957133,8.780977661,0,0.125,0,62.75
9003501202,1990,0.461530402,0.533266503,1,0.125,0,46
9003501202,1999,0.659074449,0.723822947,1,0.125,0,55
9003501301,1990,8.99080979,8.393078933,1,0.125,0,132.8
9003501301,1999,17.39003623,16.21288004,1,0.125,0,137
9003501302,1990,6.173842269,6.159582486,1,0.125,0,139.25
9003501302,1999,22.3411096,20.62649099,1,0.125,0,148.25
9003501401,1990,10.52633493,9.74612519,1,0.25,0.32,137
9003501401,1999,9.592183872,9.053416576,1,0.25,0.32,203.67
9003501402,1990,12.6800629,10.64643025,1,0.25,0.48,72.25
9003501402,1999,15.58916669,13.42963001,1,0.25,0.47,71.43
9003501501,1990,6.117095594,6.101576119,1,0.25,0.48,85.5
9003501501,1999,10.78910696,10.7217782,1,0.25,0.5,104.43
9003501502,1990,5.295269612,5.548303954,1,0.25,0.32,105
9003501502,1999,9.852102432,9.783170851,1,0.25,0.49,131.86
9003501601,1990,2.007981023,2.748064191,0.2,0.25,0.32,63.6
9003501602,1990,2.378262181,3.034326114,0.4,0.25,0.48,65
9003501701,1990,2.491392718,3.368340245,0,0.125,0,52.4
9003501701,1999,5.375075118,7.058530374,0,0.125,0,59.44
9003501702,1990,3.20110699,4.154693453,0,0.125,0,55
9003501702,1999,6.671913675,8.424344063,0,0.125,0,66.44
9003501801,1990,4.847721371,4.957935862,1,0.125,0,114.4
9003501801,1998,8.972430924,9.194411255,1,0.125,0,119.5
9003501802,1990,3.225754629,3.551859521,1,0.125,0,115.8
9003501802,1998,6.973532406,7.451154058,1,0.125,0,119.78
9003502001,1990,6.205826516,6.175164785,1,0.25,0.32,148.8
9003502001,1999,13.69272196,13.15251641,1,0.25,0.2,142.25
9003502002,1990,4.637661478,4.797689504,1,0.125,0,152
9003502002,1999,7.247697441,7.546507678,1,0.125,0,155
9003502101,1990,7.084748572,7.807988718,0.2,0.25,0.32,60.8
9003502101,1998,10.14307135,10.97486491,0.29,0.25,0.41,62.57
9003502102,1990,3.533447395,3.800120739,1,0.125,0,121.8
9003502102,1998,7.80787963,8.189151871,1,0.125,0,135.22
9003502202,1990,3.466890935,3.766945521,1,0.125,0,118.5
9003502202,1999,6.208556177,6.628559437,1,0.125,0,126.13
9003502301,1990,7.84264853,7.44311158,1,0.25,0.48,132.33
9003502301,1999,19.44260399,17.99946608,1,0.25,0.42,126.5
9003502302,1990,5.299598738,5.444103609,1,0.25,0.32,140
9003502302,1999,9.554401205,9.746527314,1,0.125,0,124.88
9003502401,1990,1.969862832,2.248224234,1,0.125,0,53.75
9003502401,1998,2.501056579,2.760831624,1,0.125,0,61.75
9003502402,1990,2.503110505,2.841960113,1,0.125,0,59.2
9003502402,1998,4.398249866,4.833780121,1,0.125,0,62.29
9003502601,1990,2.458339131,2.522120848,0,0.125,0,109
9003502601,1999,2.791427357,2.799586311,0,0.125,0,118
9003502701,1990,2.654616389,3.553015628,0,0.125,0,68.2
9003502701,1999,5.627282142,7.323781325,0,0.125,0,73.67
9003502702,1990,2.865971667,3.799266226,0,0.125,0,63.4
9003502702,1999,6.071190775,7.809446417,0,0.125,0,68.11
9003502801,1990,5.324614065,5.378205561,1,0.25,0.32,154
9003502801,1999,12.04983691,11.78961811,1,0.125,0,169.17
9003502802,1990,3.726872038,3.981327804,1,0.125,0,149
9003502802,1999,6.607472635,6.999016043,1,0.125,0,156.86
9003502901,1990,2.716693533,3.489731385,0.2,0.25,0.32,93.75
9003502901,1999,7.122430523,8.141449928,0.38,0.25,0.47,110.29
9003502902,1990,3.997568883,4.401346175,0.8,0.25,0.32,100.5
9003502902,1999,6.113439824,6.783025265,0.89,0.25,0.2,101.75
9003503001,1990,6.532108855,6.570150947,1,0.25,0.48,129.4
9003503001,1999,17.45291568,16.08696501,1,0.25,0.22,131.75
9003503002,1990,4.141439889,4.336352906,1,0.125,0,117.4
9003503002,1999,10.41101256,10.44426248,1,0.125,0,142.11
9003503101,1990,2.272126163,2.624511636,1,0.125,0,68.4
9003503101,1998,6.233176182,6.758747037,1,0.125,0,70.78
9003503102,1990,7.113434968,6.974335691,1,0.125,0,172.33
9003503102,1998,10.8915534,10.88443731,1,0.125,0,208.14
9003503201,1990,4.680833,4.90978153,1,0.25,0.32,111.4
9003503201,1999,10.72466852,10.75304333,1,0.125,0,112.38
9003503202,1990,6.842741102,6.703706333,1,0.25,0.48,132.25
9003503202,1999,15.39276266,14.55120372,1,0.25,0.2,139.38
9003503301,1990,7.597305318,7.04510949,1,0.25,0.32,111.75
9003503301,1999,14.32315001,13.45923638,1,0.25,0.2,128.25
9003503302,1990,5.023295244,5.109888416,1,0.125,0,110.25
9003503302,1999,9.064912631,9.101973032,1,0.125,0,122
9003503401,1990,3.46766013,3.803991181,1,0.25,0.48,124.33
9003503401,1999,9.05399499,9.120169137,1,0.25,0.22,125
9003503402,1990,5.421934699,5.526237407,1,0.125,0,158.5
9003503402,1999,11.43903767,11.40951054,1,0.125,0,176.5
9003503501,1990,6.569976628,6.451072019,1,0.125,0,158.5
9003503501,1999,10.42056377,10.41500797,1,0.125,0,157.63
9003503502,1990,2.966057847,3.348837238,1,0.25,0.32,157.8
9003503502,1999,7.031421555,7.523385556,1,0.25,0.2,176.5
9003503601,1990,2.143597907,2.971343465,0,0.125,0,72.6
9003503601,1999,4.795631241,6.417947066,0,0.125,0,76.22
9003503602,1990,2.72580502,3.429463072,0.2,0.25,0.32,58.4
9003503602,1999,7.746037683,8.996113926,0.22,0.25,0.35,67.33
9003503701,1990,2.650710223,3.187736366,0,0.125,0,86.33
9003503701,1999,2.358226368,2.694430922,0,0.125,0,82
9003503702,1990,4.373027409,4.559028993,1,0.125,0,114.4
9003503702,1999,9.674904301,9.844193146,1,0.125,0,141.11
9003503801,1990,3.339755875,3.64444854,1,0.125,0,166
9003503801,1999,8.248950218,8.54065839,1,0.125,0,197.63
9003503802,1990,3.868250575,4.061752575,1,0.125,0,119
9003503802,1999,3.134901134,3.410864843,1,0.125,0,120.75
9003503901,1990,4.517607538,4.694595,1,0.125,0,113
9003503901,1999,12.6130073,12.43216178,1,0.125,0,115.63
9003503902,1990,4.474108752,4.676599957,1,0.125,0,147
9003503902,1999,8.106143214,8.590220156,1,0.125,0,160.14
9003504001,1990,2.674017896,3.003814966,1,0.125,0,66.6
9003504001,1999,5.619808046,6.188736466,1,0.125,0,72.89
9003504002,1990,2.24341152,2.59530739,1,0.125,0,59.2
9003504002,1999,3.662336591,4.38103892,0.75,0.25,0.38,67.88
9003504101,1990,3.514815183,2.90941639,0.5,0.25,0.5,57.5
9003504101,1999,4.814899582,3.865616663,0.5,0.25,0.5,66.5
9003504102,1990,2.3230122,2.705187735,0.4,0.375,0.64,53
9003504102,1999,7.023908913,7.420592644,0.88,0.25,0.22,61.5
9003504201,1990,1.491678683,1.705256492,1,0.125,0,160.33
9003504201,1999,1.546998062,1.759291886,1,0.125,0,170.5
9003504202,1990,2.785891848,3.115756196,1,0.125,0,171.4
9003504202,1999,5.932632532,6.491485466,1,0.125,0,167.44
9003504301,1990,2.792409394,3.156672298,0.8,0.25,0.32,133.5
9003504301,1999,4.043506175,4.552243153,0.86,0.25,0.24,145.5
9003504302,1990,2.331871645,2.678697826,1,0.125,0,172.5
9003504302,1999,5.225487917,5.82139632,1,0.125,0,186
9003504601,1990,2.257807344,3.106708409,0,0.125,0,50
9009100101,1990,5.42853424,6.076393112,1,0.25,0.48,64
9009100101,2003,25.49019837,25.40452669,0.95,0.375,0.46,88.71
9009100102,1990,15.91061956,14.53325894,0.9,0.25,0.32,49.5
9009100102,2003,24.8423884,23.63191445,0.94,0.25,0.2,66.67
9009100201,1990,9.358262182,7.527155467,0.7,0.375,0.56,55.5
9009100201,2003,22.5885372,18.71097399,0.59,0.375,0.31,84
9009100202,1990,19.98664283,12.87314085,0.4,0.5,0.72,53.8
9009100202,2003,39.09778602,24.23665847,0.43,0.5,0.69,62.75
9009100301,1990,8.039506884,6.959909498,0.5,0.375,0.56,78.67
9009100302,1990,11.5608621,10.50583769,0.7,0.375,0.64,61.8
9009100302,2003,38.51200446,32.99305631,0.5,0.25,0.24,107.5
9009100401,1990,11.02644759,9.953671367,0.4,0.5,0.72,39.5
9009100401,2003,13.38910845,11.58383123,0.7,0.5,0.72,53.5
9009100402,1990,24.72263972,21.94068203,0,0.125,0,105.6
9009100402,2003,10.68131986,9.53928273,0,0.125,0,117.5
9009100501,1990,10.01426762,10.30784196,0.2,0.25,0.32,47.75
9009100502,1990,8.65269951,7.822615973,0.4,0.25,0.32,54.4
9009100601,1990,9.914188194,9.724309971,0.4,0.375,0.64,48
9009100601,1997,34.42714395,31.00450356,0.5,0.5,0.62,53.78
9009100602,1990,8.628854659,8.217401072,0.6,0.375,0.64,48.5
9009100602,1997,15.01596723,14.16566747,0.69,0.375,0.53,53.29
9009100701,1990,19.48244112,15.95280643,0.8,0.25,0.48,60.2
9009100701,1997,57.6083911,44.65314028,0.89,0.25,0.35,67.44
9009100702,1990,31.66406347,24.34809705,0.8,0.25,0.48,63
9009100702,1997,61.81281467,47.46775597,0.83,0.25,0.44,68.75
9009100801,1990,3.493779359,4.025310101,1,0.125,0,26.6
9009100801,1997,11.485658,11.54743902,1,0.125,0,31.13
9009100802,1990,2.762053933,3.664906591,0,0.25,0.32,18.6
9009100802,1997,10.88349031,12.51072673,0,0.25,0.2,24.78
9009100901,1990,2.457976879,2.852314802,0.8,0.375,0.56,33
9009100901,1997,4.010738267,4.445730596,0.83,0.375,0.5,39.17
9009100902,1990,4.359354739,4.512382626,1,0.125,0,46
9009100902,1997,8.113571863,8.282092748,1,0.125,0,50.75
9009101001,1990,30.24294032,23.84644753,0.8,0.375,0.56,112
9009101001,1997,19.25273912,17.4243787,0.8,0.375,0.56,65
9009101001,2003,38.25452533,33.38653451,0.83,0.375,0.61,71
9009101002,1990,16.78700518,16.50627966,1,0.25,0.32,68
9009101002,1997,24.02702247,23.39978846,1,0.25,0.28,111
9009101002,2003,62.3740685,58.27428178,1,0.25,0.18,126
9009101101,1990,3.4453155,3.916032942,1,0.25,0.48,32
9009101101,2003,8.239518459,8.18960426,1,0.25,0.44,40.33
9009101102,1990,4.117290518,4.636990757,1,0.125,0,34.2
9009101102,2003,13.91685502,13.54262681,1,0.125,0,46.33
9009101201,1990,4.914926254,4.166254513,0.2,0.25,0.32,31.25
9009101201,1998,14.30892282,10.71273042,0.14,0.25,0.24,62.2
9009101202,1990,9.780651759,7.428936714,0.4,0.25,0.48,70.67
9009101202,1998,22.92471316,17.38582507,0.56,0.25,0.49,84.43
9009101301,1990,2.589752175,3.177733535,1,0.125,0,34.2
9009101301,2003,13.46087683,12.86424386,1,0.125,0,49.75
9009101302,1990,2.836201366,3.389602544,1,0.25,0.32,40.6
9009101302,2003,9.010279733,9.362247701,1,0.125,0,50.13
9009101401,1990,8.24295941,8.345578052,0,0.25,0.32,61.75
9009101401,1997,16.27256435,16.51829311,0,0.25,0.22,66.71
9009101402,1997,15.62925851,15.00540262,0.25,0.375,0.63,56.5
